X_Gd_197_0.005_1_Pd_[nm]	Y_Gd_197_0.005_1_Hardness (H)_[MPa]	X_Gd_197_0.005_2_Pd_[nm]	Y_Gd_197_0.005_2_Hardness (H)_[MPa]	X_Gd_197_0.005_3_Pd_[nm]	Y_Gd_197_0.005_3_Hardness (H)_[MPa]	X_Gd_197_0.005_4_Pd_[nm]	Y_Gd_197_0.005_4_Hardness (H)_[MPa]	X_Gd_197_0.02_1_Pd_[nm]	Y_Gd_197_0.02_1_Hardness (H)_[MPa]	X_Gd_197_0.02_2_Pd_[nm]	Y_Gd_197_0.02_2_Hardness (H)_[MPa]	X_Gd_197_0.02_3_Pd_[nm]	Y_Gd_197_0.02_3_Hardness (H)_[MPa]	X_Gd_197_0.02_4_Pd_[nm]	Y_Gd_197_0.02_4_Hardness (H)_[MPa]	X_Gd_197_0.05_1_Pd_[nm]	Y_Gd_197_0.05_1_Hardness (H)_[MPa]	X_Gd_197_0.05_2_Pd_[nm]	Y_Gd_197_0.05_2_Hardness (H)_[MPa]	X_Gd_197_0.05_3_Pd_[nm]	Y_Gd_197_0.05_3_Hardness (H)_[MPa]	X_Gd_197_0.05_4_Pd_[nm]	Y_Gd_197_0.05_4_Hardness (H)_[MPa]	X_Gd_197_0.2_1_Pd_[nm]	Y_Gd_197_0.2_1_Hardness (H)_[MPa]	X_Gd_197_0.2_2_Pd_[nm]	Y_Gd_197_0.2_2_Hardness (H)_[MPa]	X_Gd_197_0.2_3_Pd_[nm]	Y_Gd_197_0.2_3_Hardness (H)_[MPa]	X_Gd_197_0.2_4_Pd_[nm]	Y_Gd_197_0.2_4_Hardness (H)_[MPa]	X_Gd_190_0.005_1_Pd_[nm]	Y_Gd_190_0.005_1_Hardness (H)_[MPa]	X_Gd_190_0.005_2_Pd_[nm]	Y_Gd_190_0.005_2_Hardness (H)_[MPa]	X_Gd_190_0.005_3_Pd_[nm]	Y_Gd_190_0.005_3_Hardness (H)_[MPa]	X_Gd_190_0.005_4_Pd_[nm]	Y_Gd_190_0.005_4_Hardness (H)_[MPa]	X_Gd_190_0.02_1_Pd_[nm]	Y_Gd_190_0.02_1_Hardness (H)_[MPa]	X_Gd_190_0.02_2_Pd_[nm]	Y_Gd_190_0.02_2_Hardness (H)_[MPa]	X_Gd_190_0.02_3_Pd_[nm]	Y_Gd_190_0.02_3_Hardness (H)_[MPa]	X_Gd_190_0.02_4_Pd_[nm]	Y_Gd_190_0.02_4_Hardness (H)_[MPa]	X_Gd_190_0.02_5_Pd_[nm]	Y_Gd_190_0.02_5_Hardness (H)_[MPa]	X_Gd_190_0.02_6_Pd_[nm]	Y_Gd_190_0.02_6_Hardness (H)_[MPa]	X_Gd_190_0.02_7_Pd_[nm]	Y_Gd_190_0.02_7_Hardness (H)_[MPa]	X_Gd_190_0.02_8_Pd_[nm]	Y_Gd_190_0.02_8_Hardness (H)_[MPa]	X_Gd_190_0.05_1_Pd_[nm]	Y_Gd_190_0.05_1_Hardness (H)_[MPa]	X_Gd_190_0.05_2_Pd_[nm]	Y_Gd_190_0.05_2_Hardness (H)_[MPa]	X_Gd_190_0.05_3_Pd_[nm]	Y_Gd_190_0.05_3_Hardness (H)_[MPa]	X_Gd_190_0.05_4_Pd_[nm]	Y_Gd_190_0.05_4_Hardness (H)_[MPa]	X_Gd_190_0.2_1_Pd_[nm]	Y_Gd_190_0.2_1_Hardness (H)_[MPa]	X_Gd_190_0.2_2_Pd_[nm]	Y_Gd_190_0.2_2_Hardness (H)_[MPa]	X_Gd_190_0.2_3_Pd_[nm]	Y_Gd_190_0.2_3_Hardness (H)_[MPa]	X_Gd_190_0.2_4_Pd_[nm]	Y_Gd_190_0.2_4_Hardness (H)_[MPa]	X_Gd_212_0.005_1_Pd_[nm]	Y_Gd_212_0.005_1_Hardness (H)_[MPa]	X_Gd_212_0.005_2_Pd_[nm]	Y_Gd_212_0.005_2_Hardness (H)_[MPa]	X_Gd_212_0.005_3_Pd_[nm]	Y_Gd_212_0.005_3_Hardness (H)_[MPa]	X_Gd_212_0.005_4_Pd_[nm]	Y_Gd_212_0.005_4_Hardness (H)_[MPa]	X_Gd_212_0.02_1_Pd_[nm]	Y_Gd_212_0.02_1_Hardness (H)_[MPa]	X_Gd_212_0.02_2_Pd_[nm]	Y_Gd_212_0.02_2_Hardness (H)_[MPa]	X_Gd_212_0.02_3_Pd_[nm]	Y_Gd_212_0.02_3_Hardness (H)_[MPa]	X_Gd_212_0.02_4_Pd_[nm]	Y_Gd_212_0.02_4_Hardness (H)_[MPa]	X_Gd_212_0.05_1_Pd_[nm]	Y_Gd_212_0.05_1_Hardness (H)_[MPa]	X_Gd_212_0.05_2_Pd_[nm]	Y_Gd_212_0.05_2_Hardness (H)_[MPa]	X_Gd_212_0.05_3_Pd_[nm]	Y_Gd_212_0.05_3_Hardness (H)_[MPa]	X_Gd_212_0.05_4_Pd_[nm]	Y_Gd_212_0.05_4_Hardness (H)_[MPa]	X_Gd_212_0.2_1_Pd_[nm]	Y_Gd_212_0.2_1_Hardness (H)_[MPa]	X_Gd_212_0.2_2_Pd_[nm]	Y_Gd_212_0.2_2_Hardness (H)_[MPa]	X_Gd_212_0.2_3_Pd_[nm]	Y_Gd_212_0.2_3_Hardness (H)_[MPa]	X_Gd_212_0.2_4_Pd_[nm]	Y_Gd_212_0.2_4_Hardness (H)_[MPa]	X_Gd_184_0.2_1_Pd_[nm]	Y_Gd_184_0.2_1_Hardness (H)_[MPa]	X_Gd_184_0.2_2_Pd_[nm]	Y_Gd_184_0.2_2_Hardness (H)_[MPa]	X_Gd_184_0.2_3_Pd_[nm]	Y_Gd_184_0.2_3_Hardness (H)_[MPa]	X_Gd_184_0.2_4_Pd_[nm]	Y_Gd_184_0.2_4_Hardness (H)_[MPa]	X_Gd_184_0.005_1_Pd_[nm]	Y_Gd_184_0.005_1_Hardness (H)_[MPa]	X_Gd_184_0.005_2_Pd_[nm]	Y_Gd_184_0.005_2_Hardness (H)_[MPa]	X_Gd_184_0.005_3_Pd_[nm]	Y_Gd_184_0.005_3_Hardness (H)_[MPa]	X_Gd_184_0.005_4_Pd_[nm]	Y_Gd_184_0.005_4_Hardness (H)_[MPa]	X_Gd_184_0.05_1_Pd_[nm]	Y_Gd_184_0.05_1_Hardness (H)_[MPa]	X_Gd_184_0.05_2_Pd_[nm]	Y_Gd_184_0.05_2_Hardness (H)_[MPa]	X_Gd_184_0.05_3_Pd_[nm]	Y_Gd_184_0.05_3_Hardness (H)_[MPa]	X_Gd_184_0.05_4_Pd_[nm]	Y_Gd_184_0.05_4_Hardness (H)_[MPa]	X_Gd_184_0.02_1_Pd_[nm]	Y_Gd_184_0.02_1_Hardness (H)_[MPa]	X_Gd_184_0.02_2_Pd_[nm]	Y_Gd_184_0.02_2_Hardness (H)_[MPa]	X_Gd_184_0.02_3_Pd_[nm]	Y_Gd_184_0.02_3_Hardness (H)_[MPa]	X_Gd_184_0.02_4_Pd_[nm]	Y_Gd_184_0.02_4_Hardness (H)_[MPa]	
140.216304758005	150.727056	97.1928272041064	293.780704	96.7663878637521	698.31008	72.250154570805	744.064064	81.424291835897	253.722208	101.203393418975	181.977072	138.358164397167	130.866544	64.7296776722708	389.060448	113.124311342516	200.80424	90.8141214599566	232.656144	115.588892840049	155.554528	99.1778136577198	203.189936	99.0885623821568	187.107104	111.940106574752	164.7812	95.588620613356	169.897984	105.50622718561	193.659552	144.88988552379	85.817768	102.820290303345	214.365776	92.5648845995298	263.009264	128.291905174961	137.139808	132.599911692858	128.978912	106.436299231315	190.056992	108.511695145183	162.636864	89.0354837280713	220.57144	106.490698384703	181.471952	113.116964330421	206.197952	116.967232099568	149.483648	133.911644674443	115.19084	113.785464271412	157.346688	101.618321966685	198.382928	100.33511017132	186.40056	93.1945818006241	213.12168	104.593677124265	209.47288	103.922860813889	186.95944	99.5372274999142	201.869744	95.6742268045815	166.405984	157.923172342478	99.438344	118.387067056029	132.361416	92.8610885581633	228.346912	40.6019463044211	1533.04263767125	122.309163592367	161.839584	123.975244246297	118.545488	107.453078809517	177.882336	70.8393364019158	349.496736	67.3690668985997	353.395456	92.8483343156957	227.220608	116.779606179457	134.790208	92.4099507516155	210.686224	78.990434207127	298.721056	93.317669122221	224.564592	95.2953725125869	204.844512	92.523594959987	214.503344	92.6923062319374	233.191472	109.528815783908	135.59008	128.527947478456	132.277816	99.7789825671665	176.48672	130.54148354	145.826176	184.267013974045	116.546664	161.157832973381	103.756104	165.289809628942	109.100824	94.0559017292723	211.305152	111.335832593462	171.009008	152.760965534346	141.96344	102.938588566768	176.1188	109.21929625403	167.420464	110.633219494762	154.48576	151.443519789004	127.167576	82.9966092677646	251.575792	
140.620234103854	154.664048	99.7904791489563	260.102064	97.0346177540876	709.1616	71.9046389449151	758.758336	82.1590569942998	255.948128	102.248544969418	182.22536	139.057409523205	133.93612	65.2109211753843	395.595296	113.844915383795	206.161392	91.620793545252	240.923312	116.311990886401	158.196544	99.6041890492261	208.865344	99.6580126629821	189.655552	112.640040927263	170.626864	95.9280397824007	174.700976	106.092510224322	196.416224	145.595170263253	84.402872	103.193978949505	218.721008	92.9159069317776	266.341808	128.500634214921	137.00864	132.901693412125	131.168	107.419818303115	192.734752	109.575853714346	162.924656	89.7020225710568	222.450064	106.873979358067	184.33304	113.835038839488	207.05248	117.672637631299	152.989696	134.49619398883	116.744296	114.512200296674	161.819488	102.033570258634	200.83512	100.823665159391	190.08208	93.9855295747324	217.841968	104.989278909015	215.90752	104.859604856071	185.490128	100.038046455952	201.548112	96.0663753515383	167.748944	158.436425796743	101.872088	118.896853061645	135.018976	93.4489845289307	215.974192	41.0484418137023	1591.89258951746	122.702491640298	164.676784	124.217439850058	120.197392	107.618031310289	180.990432	71.0759400341882	355.4928	67.5705555078776	358.485216	93.9974737984583	226.499104	117.505958511631	135.79784	92.8121534785675	217.734384	79.3101358146967	297.94304	93.7780724063052	229.945104	95.8980122455383	209.154048	93.2320700364231	217.637264	93.7207316059077	235.193376	110.727757208428	133.63996	129.071185837018	137.8296	100.306809253354	179.210288	131.216911272861	147.903792	185.546971483588	118.346992	162.219568591745	105.060984	166.371639396443	110.672712	94.6559053485995	212.85784	112.129757541717	175.059664	153.741557169993	144.278112	103.604402656142	178.712848	110.055178752018	170.565008	111.266995211275	158.25328	152.230644843086	129.331872	83.7154795847188	253.512528	
141.412816126301	156.004	101.802110955914	251.871152	97.6934045756067	716.877312	72.7069909302548	662.3104	82.9184921971858	258.579184	103.172342922589	184.44008	139.789211718316	135.475472	65.5464394646993	404.49968	114.363235007909	207.601472	92.1318940549665	242.41344	116.846354565942	159.194656	100.334143833172	206.867952	99.6238071347152	194.107104	113.108295708799	173.629328	96.3810250001138	177.18104	107.008151146655	196.266576	146.004201306089	87.052336	103.818183655096	222.065584	93.507632727999	273.3776	128.963510187795	140.986768	133.193939647609	133.8446	108.166904272904	194.531808	110.127881486797	166.937248	90.2558124895431	227.350064	107.217000978884	188.99528	114.574152519557	211.41912	118.381730879933	154.56952	135.21688329524	119.554736	115.055360495533	163.93288	102.629630365666	204.723168	101.453071037955	192.189568	94.5361433671	219.495024	105.302137989846	222.857696	105.297107347134	191.170768	100.661149820272	204.478048	96.3695355237516	173.456512	158.628030756287	105.168968	119.26141833882	138.274528	94.9067553631268	230.546208	41.3188776453667	1664.62727221486	123.059809381363	167.84248	124.649407213053	123.874288	107.895299304479	183.18192	71.28699254896	364.705376	68.2217466273366	363.016256	94.3880307296419	234.374064	118.213268297947	139.634816	93.5187740384108	218.575504	79.5500292599286	308.640928	94.4021634250559	228.479984	96.4407319078883	211.743696	93.5889401355516	220.139856	94.7144256499718	237.067744	110.996420529845	139.630208	130.298179489539	139.248608	100.924398805888	177.674912	131.567009899526	151.183744	186.841225113379	119.802112	162.867356211404	107.495776	167.25833991233	112.520728	94.9759551221195	217.275312	113.041362581198	176.897104	154.415677504183	146.780192	104.192845744831	182.05464	110.961092344024	172.874576	111.668537133464	160.700848	152.934679027298	131.485464	84.5231748515826	254.084944	
141.955585526644	159.477136	103.95271782049	232.7948	98.2133868697694	711.851776	73.8312472057073	555.331392	83.5089958598672	261.831584	104.01153654982	185.677792	140.406175993225	137.019472	65.7705872824615	411.364864	115.140654047945	211.000416	92.5405414047142	248.010064	117.092628685122	163.739376	100.974250485639	213.775488	100.451887873244	192.472144	113.589716847602	176.212336	97.0153478345488	181.659664	107.799681565823	202.970592	146.64502560674	90.587992	104.106095579769	225.503312	93.8722264268836	277.191232	129.502613187518	142.7784	133.884743525706	136.319184	109.005429989945	197.861552	110.652532046866	169.558496	90.8163454587825	227.25632	107.72413666002	192.54568	115.28534186932	214.497008	118.987155940487	157.147744	135.753769401564	122.290808	115.627127145742	168.298144	103.253749806127	207.73448	101.89138354776	196.264464	95.2025827340997	223.17848	105.403120326308	226.871408	106.176766384311	190.427504	100.859298878597	211.82448	97.1228316372271	173.60128	159.243033933191	106.119896	119.574355579354	140.557792	95.7526280922626	220.830704	41.7598773726578	1732.05022119975	123.319285384946	171.908432	124.87598508704	126.896936	108.14363399765	185.870256	71.8897175470421	366.463552	68.7185794385136	370.01328	95.2165875318176	234.597936	118.83097864275	142.446016	94.0571380736675	223.568272	80.4220712787627	310.677728	95.1908516732005	234.40024	97.1305836586934	213.258096	94.001502575884	225.057248	95.5274073549391	247.238064	111.624526115166	143.966512	131.111736734139	142.6168	101.017899127132	184.826	132.307764933361	154.460288	187.744353377781	121.27512	163.440920534786	109.262216	168.461104056877	114.381128	95.7263095885857	217.0956	113.722616764657	178.559504	155.484689080368	150.027472	105.035108916768	183.89392	111.587300780187	174.821696	112.595063570817	163.552336	153.67270557695	134.699296	85.6456760864282	257.473088	
142.703772837705	162.459152	105.965088591914	223.802512	99.6342379023712	640.311104	71.7905968326002	826.464448	83.9567514828972	267.220592	104.942752569361	189.151952	141.019658608631	140.637504	66.3354332462289	418.120576	115.567306551126	211.755136	93.0817120838565	253.95576	117.661766327135	165.451744	101.453504469036	215.454368	100.28327607728	196.421712	114.132067027719	177.844224	97.613049295347	184.569696	108.212165846452	202.44496	147.863037998827	89.336344	104.853515504654	229.743104	94.2275120156666	282.230752	129.936840076477	146.480352	134.121382685117	139.572544	109.797678057296	198.81848	111.303183153831	173.043408	91.3344590254973	233.78016	108.188277399001	193.738448	116.055435213544	219.158048	119.326688796373	161.028672	136.139608328849	124.043344	116.174912977941	172.225104	103.532481518394	209.714976	102.424169822383	195.91216	95.8316404467138	228.114576	106.063811402413	228.085872	106.356746864369	191.969376	101.766612239832	217.066464	97.6259314355106	179.182208	159.850349037475	108.839576	120.174664732066	143.99056	96.5260823037217	227.935568	42.193402601798	1780.57299619507	123.773535368764	176.111664	125.329396630406	130.050448	108.627307556989	189.045936	72.263448825767	370.730976	68.7963625539971	376.736288	95.9377315855906	237.251216	119.382523246128	143.515888	94.2804900835432	231.203088	80.4954135020221	324.007744	95.2945553884176	241.63688	97.2515109303125	218.891728	94.4927363101448	230.24024	96.2435420822833	244.627024	112.181300313227	144.36368	131.373486474541	145.574432	102.206445311134	188.178688	132.831037040483	156.949424	189.061827544834	123.233416	164.226837666182	111.164704	169.106418987745	116.360504	96.2470805852075	221.70736	114.720005631051	180.846016	156.322134772419	152.468048	105.588564880159	186.421088	112.166677343312	177.260816	113.089707910306	166.029616	154.428424641223	136.916368	86.5506943945615	259.280336	
143.364861817753	162.976752	107.587939824578	222.637424	100.127184044674	672.840832	72.9248646554828	743.076672	84.7170819696556	270.511648	105.57898676381	189.70696	141.784231035642	142.56216	66.4626772429476	428.60064	116.157042827632	216.962304	94.1282278763909	255.719552	118.128848713124	168.3172	102.226802361089	217.169296	101.262681106524	198.68408	114.379648545569	179.209728	98.3755611483659	185.17024	109.038491544375	202.465088	148.500437483395	91.404848	105.632646952732	232.502064	94.4935463288865	288.926368	130.392340615545	149.884496	134.764551776862	142.470912	110.662806495116	200.564752	111.903399935985	175.55592	91.7291868426577	238.30216	108.533210379831	197.498512	116.726926539538	222.066752	119.878425246295	164.220048	136.956732498083	126.911232	116.589749155092	173.644144	104.038935078486	214.558288	103.102681310805	200.81296	96.5314469015284	231.994512	106.269108520862	231.584992	106.551478212039	198.510928	102.101995526023	220.786	98.0335556036899	182.929952	160.562270246277	110.778088	120.523058056117	146.500576	97.0960299644762	228.381728	42.8031174295887	1847.72352470549	124.27229375081	178.787824	125.711228096548	131.245	108.763255702466	192.427856	72.495938415483	378.437696	69.244231863868	383.327328	96.4830660452822	241.708736	120.075458752493	146.403936	94.9054124373182	233.030576	80.3976712405266	337.687904	96.1263806872703	247.74912	97.8386750420414	222.634704	94.8868388496801	236.392352	96.7951435290816	248.90168	112.642357296647	149.738608	132.439300608325	145.41072	102.444207128098	195.538384	133.533664350038	159.675584	190.037218007507	124.260632	165.199570698949	113.244376	170.144507743195	117.934944	96.8587939491511	227.825312	115.738845783245	183.227888	157.262069151575	154.800768	106.23846991723	189.496064	113.113567936048	178.043248	113.785833753645	168.469472	155.391067966856	139.455648	88.0312097023725	260.198688	
143.946540539406	167.319808	109.262213036483	219.474256	102.675289843158	597.885184	73.8098527633285	591.966144	85.508413436852	274.792096	106.157922790426	194.177712	142.424629010639	144.975392	66.9324881131193	434.17712	117.051246675021	221.002256	94.3012308265866	260.046416	118.911284185017	171.568736	102.808033440807	224.394528	101.595414068236	201.568256	114.800154853912	185.133616	98.9224019586999	192.466416	109.280012132518	210.606128	149.445999361178	94.74752	106.271282781695	236.225248	94.8451513061941	295.926336	130.729535785764	152.313856	135.325368963204	143.395856	111.469194363309	204.29904	112.761195572564	176.264416	92.3564113549617	243.03736	109.025922043024	202.02568	117.420060997875	226.048592	120.515810520007	166.755856	137.746273397535	129.115136	117.090902066225	177.745904	104.894414345681	218.549088	103.541164350871	205.255088	97.1266117246882	236.031616	106.809518919256	238.836976	107.364559392992	201.009648	102.730996395217	223.97832	98.7359200124256	183.787392	160.987558507367	113.031232	121.10642786953	149.570896	97.9582522824243	232.19728	43.3961864562864	1902.18907521747	124.694114563251	181.887872	126.019831026271	135.954176	109.125163549734	195.018576	72.9294405508305	383.089888	69.6280031117332	378.266272	97.2975398900368	245.339056	120.736036141757	150.843296	95.5261923268266	238.85352	80.987386200749	336.771328	96.8809984102716	246.769904	98.533443748717	226.49664	95.3344239424487	240.490288	97.6598527466752	246.68024	113.439245208194	151.172944	133.432454639894	149.601648	103.239581583576	199.189744	134.0714883728	162.510736	191.182087128307	126.385768	165.901544309169	115.803296	171.224319569269	120.603664	97.7619293189814	228.19512	116.112534429405	184.58472	157.99560507101	157.072624	106.905236133897	193.816976	113.72575025821	181.714144	114.467045304539	170.167328	156.266925600289	141.46168	89.0695116206492	260.759664	
144.509460932305	170.644448	111.152448613603	209.476144	105.930868852792	481.274432	74.1601787636756	581.4992	86.1019155899631	277.453824	106.929607750423	194.217664	143.093661858698	147.095504	67.5277382014098	440.858816	117.55561123941	227.489312	94.9158218886915	262.805296	119.59508921697	176.215648	103.459757467333	224.372896	102.107154066431	205.152416	115.579009190315	188.76224	99.7614534773796	190.722432	109.99836375326	216.28344	150.302032851722	95.179584	106.907708822687	239.74072	95.4056203265854	299.200704	131.114053103523	156.345984	135.872614782909	149.207344	112.229034575566	206.825696	113.265034335313	180.80736	92.9636909321089	247.585744	109.348707406154	206.075824	117.971221908165	231.497552	121.168046137317	169.854304	138.25108560386	130.995304	117.662960038964	179.234288	105.4033761217	220.412784	104.161645812422	210.061104	97.7707471545816	238.67176	106.939896409528	242.57784	107.889046528227	206.2948	103.364885798571	222.313936	99.2853685146736	190.07704	161.423590174926	116.145944	121.696448363137	153.18128	98.5806237877058	235.778256	44.1648413793385	1950.84888995487	125.190613419333	187.317968	126.638415338664	139.40368	109.340031679105	200.813344	73.4280497188971	389.881888	70.1126785363574	388.674304	98.001474598263	247.941088	121.739606730128	153.066688	95.9332125336633	241.4564	81.6777282260556	344.399008	97.2140937487892	253.662032	99.0559200479528	233.539744	95.61701390188	243.793776	98.3421514279855	256.433008	113.834427772718	152.305536	134.099853239614	151.893952	103.51014205415	201.65504	134.359144502081	166.604016	192.504023503866	127.84484	166.754650363559	116.7944	172.123852487327	121.78164	98.1775613040191	234.624832	117.113973389508	188.968512	158.831444936434	159.630592	107.444516769309	196.034544	114.465794749289	184.192112	114.953489980625	174.094096	156.943376514719	144.170608	90.2987932208448	262.470208	
145.117145518823	173.218912	112.959770956543	202.991072	108.603021205593	442.404512	74.1152511452228	595.417088	87.0028056446849	279.87728	107.624710412194	199.179888	143.787265275254	149.76288	67.9013771095765	446.1136	117.979805264656	227.968288	95.2574508457069	269.918944	119.814050072614	179.52528	104.417569102226	226.044816	102.71495233979	206.229504	116.146093363764	194.255632	99.9607749312522	198.289008	110.874669028629	213.62696	151.343873272923	96.63908	107.499690414301	242.946432	95.645762461782	308.52896	131.324530078663	159.472848	136.29440717364	151.676384	112.921685864829	208.894832	114.109635192916	182.931056	93.5299721922431	249.712112	109.889316756519	209.81032	118.677544040051	233.627456	121.750549088568	173.373776	138.916054147355	133.338152	118.131122449943	183.965488	105.74583641374	225.57792	104.611184897769	211.366784	98.5811495893451	240.66512	107.465086982091	248.648768	108.721660529539	209.652288	103.53406602874	229.524352	99.9084931952764	192.588304	161.937341009119	117.876128	122.129168901453	155.841728	99.0520973279262	237.249776	45.3201187516735	1977.4475309211	125.708115919277	190.505584	126.882572040431	141.561936	109.460731577042	205.527824	73.7878046216143	397.156992	70.5935738735205	405.82704	98.6078304698275	250.795952	122.2482984999	156.032672	96.4463949336525	246.375584	82.1485338560856	345.808128	98.2743230165116	255.353696	99.7266724094805	236.66656	96.541593452082	247.412144	98.7912428713965	257.163232	114.729448744277	157.152336	135.174804953238	152.538896	104.374602581779	206.146816	135.18175406139	169.179008	193.721666413721	129.415968	167.955226036418	119.352088	173.24173519426	124.3546	98.8164813500845	239.894224	117.944747085082	192.109472	159.693716992375	163.631376	108.117407864531	196.921456	115.110683354503	186.614896	115.513077928	177.183648	158.051027405967	146.580432	91.3511425694048	264.23864	
145.656788531041	176.615024	114.399529531878	205.820624	112.479813535817	371.035168	74.8571217311841	551.932416	87.4406705125533	286.340672	108.37634385562	200.411152	144.59131545778	152.781184	68.3262319395852	449.17424	118.828811487345	232.008912	95.4952268735264	273.938464	120.218562063523	183.32288	104.803237499249	232.020912	103.352479722053	209.971712	116.442489168941	200.108704	100.299625666092	204.685936	111.388291965127	220.881968	152.150254035689	98.847888	107.99736166593	248.960432	95.9158895012756	313.288064	131.672013907986	164.09016	136.851287953114	153.86248	113.676289376975	213.038704	114.53118599911	187.403136	94.1581559372675	253.031936	110.210041545657	212.925072	119.212518786362	238.784896	122.616373858288	175.58456	139.762438467275	134.340192	118.817144375294	186.756336	106.286346288119	229.985504	105.344195015565	216.4812	99.3222527891301	248.531856	108.185435227977	250.496176	109.114839363491	210.710544	104.077318598157	232.207296	100.356156447748	197.388976	162.305686373755	120.81824	122.8695402422	159.038256	99.6453436856452	244.463008	46.0737657900902	2025.56883580269	125.914770174391	195.895856	127.449826744141	144.396832	109.616205437451	207.141936	73.8382673681352	405.717664	70.897231425663	408.132096	99.5396788724219	252.451232	123.0971270869	158.203072	97.127066472052	249.765344	82.7962077889031	348.860832	98.8712073531405	255.914864	100.896239996474	231.247456	96.8390337551108	251.937696	99.5662176443531	261.714848	115.549045602301	157.540896	136.125369052022	153.675536	104.762146811678	206.541376	135.886029830139	171.55208	194.992756349671	131.564264	168.908021239455	121.306328	173.880157860396	126.512424	99.2199914757074	240.041728	118.880837427928	195.032352	160.624314839719	166.623888	108.952380867793	199.505408	115.868868002139	189.179488	116.042801763345	181.572048	158.480493658461	149.138368	92.300925071157	267.841376	
146.169331442549	179.711552	115.282862075102	204.620768	113.856561179563	371.622176	75.3513610613022	563.439552	88.0586721798863	289.112128	108.913819712432	203.06912	145.365792850807	156.038352	68.7845604388223	459.583136	119.612071188835	235.434096	95.9992859045304	281.027008	120.533716197455	184.426128	105.521766755681	238.014848	103.274263175489	216.551808	116.854341066518	199.27776	101.559531659065	202.472336	112.215228729819	224.387184	153.048692717903	100.565568	109.18562363283	248.293872	96.1002113975721	321.043168	132.190369059238	166.881552	137.228657210749	157.394096	114.317852642092	214.349712	115.106256673134	191.184288	94.7679792574806	256.652112	110.718051194384	216.71456	119.634055381701	244.727728	122.953611661072	179.332576	140.297036625926	137.823136	119.37614257218	193.379648	107.046975202835	229.956048	105.613554668882	219.747232	99.8679140984894	248.151056	109.017310264823	251.500848	109.494219457125	214.70608	104.808054979134	238.965088	100.989079512954	201.637984	162.653994432675	123.482248	123.770977414843	160.867088	100.160742979033	247.448128	46.7413588343853	2081.80637153449	126.282390785415	199.642832	127.91388221799	147.926464	110.120292890165	211.371968	74.2415074875108	406.428992	71.5071613272894	410.464992	100.17503909928	255.780768	123.710368117769	161.680992	97.6838335646853	252.942368	83.1692072085895	359.777824	99.4144172899921	261.393424	100.933543491156	239.537008	97.1429542080729	260.57328	100.13283996501	265.849568	115.925000879852	160.882688	136.72094598998	158.182832	105.014517387703	209.615216	136.650161720641	175.495904	196.485237197491	132.473424	169.791112198143	123.145416	174.932571157804	127.8546	100.149694039179	246.407088	119.699013200441	197.019712	161.331972791986	168.642736	109.790188936649	204.175904	116.821748470307	191.37912	116.695058696938	184.028512	159.468688101595	152.5928	93.1265331208958	270.760832	
146.74636321458	182.266672	117.046997629341	200.592304	116.527732983361	343.381024	75.5938550930206	553.597952	88.4891118759561	293.634944	109.465769325181	208.51408	145.941190374499	157.809856	69.2680492570443	465.535904	120.037601034461	241.837472	96.3749498595512	291.033152	121.074098174138	189.280736	106.086747722572	238.926832	104.164409823742	222.31336	117.535950521355	206.280784	101.959787498866	207.69936	112.698689126331	227.981328	153.868417473623	103.22076	110.016404433831	251.536032	96.7119602886536	324.88208	132.571461560914	170.425456	137.539846516103	161.823104	114.801540412286	218.464176	115.469429286507	194.237968	95.2448316063629	262.971488	111.377193287281	220.529904	120.392843990679	248.628416	123.549444394423	183.288688	140.945307414658	139.238272	119.739784143772	195.001136	107.677887432042	237.58664	106.21239299809	220.891376	100.458026962655	253.591888	110.108107081902	253.420928	109.903193656541	218.753248	105.044488081145	244.219936	101.730609038393	204.028992	162.949196526023	126.320168	124.424236213722	163.804832	100.634163406404	250.226864	47.5577612642094	2118.3022452454	126.753509054258	203.625776	128.398713962021	151.237568	110.335182335818	212.94872	74.831741143945	414.542208	71.6902895117561	421.371808	100.876835073812	260.360928	124.364621676506	163.012752	98.2742945948013	259.373776	83.436406811929	369.103584	100.148457694784	266.990944	101.433118997371	251.881024	97.784631160031	264.137184	100.742755655782	269.786816	116.687462994878	165.672	137.732289916099	159.602432	105.761468354369	213.629056	137.397752175787	177.375616	197.360910089807	134.67088	171.087909571	124.481856	175.859658923934	130.34536	100.767738339077	248.246688	120.498629596171	198.383344	162.187579956877	172.893712	110.619804447531	207.517168	117.681405728906	194.351264	117.222011415536	186.750096	160.581156472728	155.023584	94.2646591909427	270.421408	
