X_HT_V_300mN_1_Time_[s]	Y_HT_V_300mN_1_Fn_[mN]	X_HT_V_300mN_1_Time_[s]	Y_HT_V_300mN_1_Pd_[nm]	X_HT_V_300mN_2_Time_[s]	Y_HT_V_300mN_2_Fn_[mN]	X_HT_V_300mN_2_Time_[s]	Y_HT_V_300mN_2_Pd_[nm]	X_HT_V_300mN_3_Time_[s]	Y_HT_V_300mN_3_Fn_[mN]	X_HT_V_300mN_3_Time_[s]	Y_HT_V_300mN_3_Pd_[nm]	X_HT_V_300mN_4_Time_[s]	Y_HT_V_300mN_4_Fn_[mN]	X_HT_V_300mN_4_Time_[s]	Y_HT_V_300mN_4_Pd_[nm]	
1069.1	31.8710727597316	1069.1	1315.20908298205	1069.1	31.8553812661696	1069.1	1307.70588983062	1069.1	31.9638338619202	1069.1	1345.38396466901	1069.1	31.9959144220381	1069.1	1274.08693457899	
1069.2	31.7708819779562	1069.2	1314.86813073718	1069.2	31.7544765685195	1069.2	1307.24140356252	1069.2	31.8631402695874	1069.2	1344.89899971815	1069.2	31.8972687595667	1069.2	1273.80718722126	
1069.3	31.6706194271217	1069.3	1314.33036726407	1069.3	31.6533722883185	1069.3	1306.54819070202	1069.3	31.7631135393089	1069.3	1344.75921679902	1069.3	31.7975932845167	1069.3	1273.62355068172	
1069.4	31.5703274914051	1069.4	1313.85402328542	1069.4	31.5533204005285	1069.4	1306.07912876791	1069.4	31.664783023392	1069.4	1344.3095628745	1069.4	31.6966340233705	1069.4	1273.1851700053	
1069.5	31.4703103093372	1069.5	1313.52031939908	1069.5	31.4554013626739	1069.5	1305.57457472104	1069.5	31.565147668348	1069.5	1343.99390841037	1069.5	31.5963653311735	1069.5	1272.62187998394	
1069.6	31.370872281297	1069.6	1313.33521223164	1069.6	31.3544432954226	1069.6	1305.17226440149	1069.6	31.4637712032091	1069.6	1343.67308642174	1069.6	31.4965704892965	1069.6	1272.29527459155	
1069.7	31.27200401682	1069.7	1312.88314144891	1069.7	31.254257913745	1069.7	1304.55405893059	1069.7	31.3639556635241	1069.7	1343.06091456763	1069.7	31.3972177575726	1069.7	1272.17448993283	
1069.8	31.1705946976149	1069.8	1312.46810005069	1069.8	31.1542585619449	1069.8	1304.03187362855	1069.8	31.2634878741626	1069.8	1342.41333963242	1069.8	31.2966190328472	1069.8	1271.83120430807	
1069.9	31.0705467535024	1069.9	1312.41732116296	1069.9	31.0531956982222	1069.9	1303.69197545392	1069.9	31.1631138494359	1069.9	1341.91942618025	1069.9	31.1959126270283	1069.9	1271.52003806537	
1070	30.9718608859722	1070	1312.05444366908	1070	30.9544949732886	1070	1303.27429986387	1070	31.0641669817371	1070	1341.77611032904	1070	31.0958736335651	1070	1271.27800869924	
1070.1	30.8715799119871	1070.1	1311.37486389167	1070.1	30.85498024684	1070.1	1302.77830267501	1070.1	30.9639710327089	1070.1	1341.47284793663	1070.1	30.9954298936342	1070.1	1270.91631776048	
1070.2	30.7706583278516	1070.2	1310.81663533456	1070.2	30.7541793657172	1070.2	1302.42759551653	1070.2	30.8632580044141	1070.2	1341.07199100039	1070.2	30.8968554306364	1070.2	1270.6661610484	
1070.3	30.6699867993291	1070.3	1310.49597576851	1070.3	30.6543669017378	1070.3	1301.92958739779	1070.3	30.7636080349857	1070.3	1340.88176074035	1070.3	30.7983080560558	1070.3	1270.08554608649	
1070.4	30.5705371687335	1070.4	1310.36864947223	1070.4	30.5548492542047	1070.4	1301.35752827043	1070.4	30.6628580236751	1070.4	1340.7169449018	1070.4	30.6968745270198	1070.4	1269.85059622656	
1070.5	30.4712229844197	1070.5	1309.9887585127	1070.5	30.4547245343234	1070.5	1300.82579969865	1070.5	30.5636063089542	1070.5	1340.14012148997	1070.5	30.5959210741722	1070.5	1269.76216536335	
1070.6	30.3715043042251	1070.6	1309.54764154346	1070.6	30.355525164822	1070.6	1300.29628769861	1070.6	30.4651688710453	1070.6	1339.5405714928	1070.6	30.4961375180577	1070.6	1269.49523774359	
1070.7	30.2710441740764	1070.7	1309.25285200641	1070.7	30.2553986475531	1070.7	1299.86102483039	1070.7	30.3648149403395	1070.7	1338.99991658513	1070.7	30.3973836006754	1070.7	1268.99782803088	
1070.8	30.1709443881647	1070.8	1308.88908557486	1070.8	30.1540946730748	1070.8	1299.44432435312	1070.8	30.2634125944316	1070.8	1338.55848367217	1070.8	30.2982975672661	1070.8	1268.70256488546	
1070.9	30.0709963717428	1070.9	1308.51104863658	1070.9	30.0542943087931	1070.9	1298.9234961459	1070.9	30.163362194881	1070.9	1338.38762190172	1070.9	30.1970554672932	1070.9	1268.40486507204	
1071	29.9706762602541	1071	1308.25186342036	1071	29.9559607961161	1071	1298.46132403213	1071	30.0642749182465	1071	1337.88486492651	1071	30.0968548066817	1071	1267.8167655239	
1071.1	29.8705943965243	1071.1	1307.92329655231	1071.1	29.8564474428817	1071.1	1297.93153137124	1071.1	29.9637936650469	1071.1	1337.29005390782	1071.1	29.9959667595204	1071.1	1267.50136067768	
1071.2	29.7717717984141	1071.2	1307.5648904407	1071.2	29.7552166671602	1071.2	1297.49230511362	1071.2	29.8631437921285	1071.2	1336.89062949347	1071.2	29.8961606538947	1071.2	1267.18546679246	
1071.3	29.6715706248707	1071.3	1307.02476206525	1071.3	29.6549273085071	1071.3	1297.16354327353	1071.3	29.7631208448818	1071.3	1336.56889972838	1071.3	29.7965367451302	1071.3	1266.84453198109	
1071.4	29.5713466936656	1071.4	1306.47699346494	1071.4	29.5546698690714	1071.4	1296.69883879761	1071.4	29.6630419048642	1071.4	1336.00617586883	1071.4	29.6965285733496	1071.4	1266.62510337751	
1071.5	29.4710235586669	1071.5	1306.05030134034	1071.5	29.4544490552499	1071.5	1296.08106791431	1071.5	29.5643040367903	1071.5	1335.42904925309	1071.5	29.5966705417003	1071.5	1266.42333596355	
1071.6	29.3725885499341	1071.6	1305.70767101464	1071.6	29.3556932775342	1071.6	1295.72566745026	1071.6	29.4647185941525	1071.6	1335.1983452742	1071.6	29.4967366063432	1071.6	1265.76843815288	
1071.7	29.2727549029636	1071.7	1305.32130106528	1071.7	29.2555974279689	1071.7	1295.07630432549	1071.7	29.3637829760288	1071.7	1334.82044629073	1071.7	29.3960176310886	1071.7	1265.2736775025	
1071.8	29.1715178685632	1071.8	1304.98503743686	1071.8	29.1553086684761	1071.8	1294.51422164828	1071.8	29.2639079035054	1071.8	1334.28430142514	1071.8	29.2962839385731	1071.8	1265.21065185625	
1071.9	29.0714835043604	1071.9	1304.60333128205	1071.9	29.0554573920098	1071.9	1294.02732223527	1071.9	29.1640237206448	1071.9	1333.81391197001	1071.9	29.1974109025861	1071.9	1264.9913117678	
1072	28.9712937045645	1072	1304.26817996681	1072	28.9549057212745	1072	1293.61648177677	1072	29.0640186669434	1072	1333.41334687839	1072	29.0969063593248	1072	1264.42638199845	
1072.1	28.8714440268878	1072.1	1303.93243951492	1072.1	28.8551513427412	1072.1	1293.09497976044	1072.1	28.9644318756997	1072.1	1333.17732959578	1072.1	28.9965009030505	1072.1	1264.05634484164	
1072.2	28.7721158678908	1072.2	1303.42644432087	1072.2	28.7562107827091	1072.2	1292.61010676871	1072.2	28.8642960807776	1072.2	1332.77776941027	1072.2	28.8966672153312	1072.2	1263.94346459844	
1072.3	28.6715389875792	1072.3	1302.86381618622	1072.3	28.6556696387853	1072.3	1292.03933207336	1072.3	28.7639277706037	1072.3	1332.37176603652	1072.3	28.7973701044845	1072.3	1263.64437870979	
1072.4	28.5712255566316	1072.4	1302.55335498197	1072.4	28.5550214850255	1072.4	1291.51317371287	1072.4	28.6638186570225	1072.4	1331.90034696473	1072.4	28.6974397448835	1072.4	1263.39530930131	
1072.5	28.4715055303346	1072.5	1302.04744898299	1072.5	28.4555663758294	1072.5	1291.04341839755	1072.5	28.5655222859905	1072.5	1331.39697373874	1072.5	28.596795355358	1072.5	1262.95834428348	
1072.6	28.3710083342867	1072.6	1301.63789108187	1072.6	28.3553808458528	1072.6	1290.7249402671	1072.6	28.4658681072289	1072.6	1330.9735253452	1072.6	28.496320290979	1072.6	1262.60227656474	
1072.7	28.271801180128	1072.7	1301.23432681344	1072.7	28.2547623045274	1072.7	1290.30047563321	1072.7	28.3647708484229	1072.7	1330.47321021929	1072.7	28.3965107606992	1072.7	1262.27335471033	
1072.8	28.1722377442512	1072.8	1300.81463064635	1072.8	28.1550434125572	1072.8	1289.59558377795	1072.8	28.2640473227822	1072.8	1329.93623798121	1072.8	28.2967448538213	1072.8	1261.87196978335	
1072.9	28.0718517733741	1072.9	1300.39700044618	1072.9	28.0550532916766	1072.9	1288.83763505938	1072.9	28.163787088826	1072.9	1329.52826228194	1072.9	28.1971983014783	1072.9	1261.65554426331	
1073	27.9709078089208	1073	1300.16753167386	1073	27.9553630434282	1073	1288.48065764726	1073	28.0645220014135	1073	1329.01149716881	1073	28.0967505975951	1073	1261.39584931608	
