X_Mg_1299_0.005_1_Pd_[nm]	Y_Mg_1299_0.005_1_Hardness (H)_[MPa]	X_Mg_1299_0.005_2_Pd_[nm]	Y_Mg_1299_0.005_2_Hardness (H)_[MPa]	X_Mg_1299_0.005_3_Pd_[nm]	Y_Mg_1299_0.005_3_Hardness (H)_[MPa]	X_Mg_1299_0.02_1_Pd_[nm]	Y_Mg_1299_0.02_1_Hardness (H)_[MPa]	X_Mg_1299_0.02_2_Pd_[nm]	Y_Mg_1299_0.02_2_Hardness (H)_[MPa]	X_Mg_1299_0.02_3_Pd_[nm]	Y_Mg_1299_0.02_3_Hardness (H)_[MPa]	X_Mg_1299_0.05_1_Pd_[nm]	Y_Mg_1299_0.05_1_Hardness (H)_[MPa]	X_Mg_1299_0.05_2_Pd_[nm]	Y_Mg_1299_0.05_2_Hardness (H)_[MPa]	X_Mg_1299_0.05_3_Pd_[nm]	Y_Mg_1299_0.05_3_Hardness (H)_[MPa]	X_Mg_1299_0.2_1_Pd_[nm]	Y_Mg_1299_0.2_1_Hardness (H)_[MPa]	X_Mg_1299_0.2_2_Pd_[nm]	Y_Mg_1299_0.2_2_Hardness (H)_[MPa]	X_Mg_1299_0.2_3_Pd_[nm]	Y_Mg_1299_0.2_3_Hardness (H)_[MPa]	X_Mg_1527_0.005_1_Pd_[nm]	Y_Mg_1527_0.005_1_Hardness (H)_[MPa]	X_Mg_1527_0.005_2_Pd_[nm]	Y_Mg_1527_0.005_2_Hardness (H)_[MPa]	X_Mg_1527_0.005_3_Pd_[nm]	Y_Mg_1527_0.005_3_Hardness (H)_[MPa]	X_Mg_1527_0.005_4_Pd_[nm]	Y_Mg_1527_0.005_4_Hardness (H)_[MPa]	X_Mg_1527_0.02_1_Pd_[nm]	Y_Mg_1527_0.02_1_Hardness (H)_[MPa]	X_Mg_1527_0.02_2_Pd_[nm]	Y_Mg_1527_0.02_2_Hardness (H)_[MPa]	X_Mg_1527_0.02_3_Pd_[nm]	Y_Mg_1527_0.02_3_Hardness (H)_[MPa]	X_Mg_1527_0.02_4_Pd_[nm]	Y_Mg_1527_0.02_4_Hardness (H)_[MPa]	X_Mg_1527_0.05_1_Pd_[nm]	Y_Mg_1527_0.05_1_Hardness (H)_[MPa]	X_Mg_1527_0.05_2_Pd_[nm]	Y_Mg_1527_0.05_2_Hardness (H)_[MPa]	X_Mg_1527_0.05_3_Pd_[nm]	Y_Mg_1527_0.05_3_Hardness (H)_[MPa]	X_Mg_1527_0.05_4_Pd_[nm]	Y_Mg_1527_0.05_4_Hardness (H)_[MPa]	X_Mg_1527_0.2_1_Pd_[nm]	Y_Mg_1527_0.2_1_Hardness (H)_[MPa]	X_Mg_1527_0.2_2_Pd_[nm]	Y_Mg_1527_0.2_2_Hardness (H)_[MPa]	X_Mg_1527_0.2_3_Pd_[nm]	Y_Mg_1527_0.2_3_Hardness (H)_[MPa]	X_Mg_1527_0.2_4_Pd_[nm]	Y_Mg_1527_0.2_4_Hardness (H)_[MPa]	X_Mg_1256_0.005_1_Pd_[nm]	Y_Mg_1256_0.005_1_Hardness (H)_[MPa]	X_Mg_1256_0.005_2_Pd_[nm]	Y_Mg_1256_0.005_2_Hardness (H)_[MPa]	X_Mg_1256_0.005_3_Pd_[nm]	Y_Mg_1256_0.005_3_Hardness (H)_[MPa]	X_Mg_1256_0.02_1_Pd_[nm]	Y_Mg_1256_0.02_1_Hardness (H)_[MPa]	X_Mg_1256_0.02_2_Pd_[nm]	Y_Mg_1256_0.02_2_Hardness (H)_[MPa]	X_Mg_1256_0.02_3_Pd_[nm]	Y_Mg_1256_0.02_3_Hardness (H)_[MPa]	X_Mg_1256_0.05_1_Pd_[nm]	Y_Mg_1256_0.05_1_Hardness (H)_[MPa]	X_Mg_1256_0.05_2_Pd_[nm]	Y_Mg_1256_0.05_2_Hardness (H)_[MPa]	X_Mg_1256_0.05_3_Pd_[nm]	Y_Mg_1256_0.05_3_Hardness (H)_[MPa]	X_Mg_1256_0.2_1_Pd_[nm]	Y_Mg_1256_0.2_1_Hardness (H)_[MPa]	X_Mg_1256_0.2_2_Pd_[nm]	Y_Mg_1256_0.2_2_Hardness (H)_[MPa]	X_Mg_1256_0.2_3_Pd_[nm]	Y_Mg_1256_0.2_3_Hardness (H)_[MPa]	
76.5505369649322	1597.496448	54.7579312947344	835.648064	53.7940622828473	814.592192	87.8872608454637	396.92176	72.4056639583515	547.706176	72.9242535887128	536.37904	45.5253518879732	970.711424	108.252666783536	280.115488	64.8457519368674	634.632896	68.2014108936641	467.160128	66.647354410622	624.80064	75.7224278046927	508.406272	123.699454181039	214.40536	79.8993391841348	437.14944	155.938740112215	210.368	68.1646047789107	549.663936	86.307461398377	423.051296	95.1227319391966	354.271264	90.5283411635515	358.29776	114.808603207279	315.102208	90.6522953473105	373.433408	86.9429068903662	390.353664	66.1854518813229	659.05312	99.9836046699979	314.521088	107.402132893922	313.577472	98.1126958558371	321.4296	64.2146833882542	686.248448	83.0906922340674	423.28896	91.2175534258763	342.378336	78.9916989732324	504.08848	134.444423843639	204.365248	144.084414255753	181.038576	136.280906861278	186.69728	308.70075724984	100.934496	76.745218574609	506.417216	87.7595407850987	419.316096	105.327518577085	286.280544	97.5614994184096	361.640224	148.387432763504	215.8672	116.029514613811	261.998208	
78.4825737723792	1593.159936	55.7362385354204	839.99488	53.8459638784488	834.34592	88.6591234411497	403.701664	72.666603680012	563.005312	73.7159545381422	545.817792	45.9381274911324	1012.68512	108.690432175419	281.668256	65.2692709464951	642.474816	68.578780151299	478.875328	67.9552007233325	635.85056	75.9347379801423	514.412288	124.172746710714	217.660272	80.6575877806186	442.404	156.476095176758	214.195264	68.5483191833554	557.82304	87.41812499091	425.06816	95.8960653583872	358.65792	91.1235344084215	363.495488	115.659975537345	317.959552	91.2507286671472	380.455552	87.3775529995507	401.032064	66.9471110830348	673.00032	101.002004285683	320.810848	109.028074987574	307.499904	98.6978207098566	317.28928	64.6961755813322	703.381184	83.787329668191	438.915488	91.6789230481085	348.16688	79.9672741770222	502.847424	135.649234351323	206.575696	144.992985277665	182.615664	137.687170451102	187.645264	310.454035710769	102.35164	76.9944911842183	511.622624	88.4107603262679	428.20336	106.268454821527	289.62992	98.5015332735515	375.094784	149.425521518954	212.513456	117.179243847061	266.99056	
80.4964366835905	1579.12576	56.4117977186915	835.818112	54.0756574824204	848.643072	89.135862103191	410.872896	73.011167178609	569.112192	74.2725013625212	553.807744	46.5207334710824	1016.626688	109.00393074473	290.293888	65.5464394646993	660.58464	69.3251911054702	497.706848	68.3135700676759	625.255104	76.5774878516618	525.337376	124.676436259485	223.694432	80.8457039752314	451.072	157.326700120648	217.6908	69.0639458504248	566.151424	89.602674482933	421.301728	96.8156995310085	362.299808	92.1259112849622	366.181728	116.651260841467	321.52896	91.8214152923678	385.895456	87.953362638041	404.182944	67.2105874423336	684.020224	101.739256343731	323.24832	110.280022901681	303.182016	99.0150212069257	330.510688	65.0498269217767	728.237312	84.4247220473312	438.515392	92.1032591819055	354.826816	81.0968168905783	506.799744	137.553275774189	207.874432	145.896269861474	184.0036	138.863928730785	192.092224	312.660924667036	104.008984	77.6751840389004	518.104672	89.5481758535589	430.469632	107.129369740804	290.626144	99.2794710098	375.81552	149.928600000955	220.71064	118.852827832493	263.362352	
81.9296724764269	1586.6528	56.7533804904277	858.983808	54.2621003488432	869.688576	89.7820225799386	413.694272	73.495508648138	582.571264	74.7106504474921	558.106752	47.4452490724364	1002.283072	109.300312339052	296.13568	66.0282229803072	665.10816	69.6960304751788	508.552384	68.7852354544404	624.626944	77.0653678241149	522.20352	125.179443687211	226.565648	81.5440680282516	458.758624	158.240586002374	222.48376	69.7063972939867	573.376256	90.6094780408427	423.319616	97.8426327651915	364.148544	92.8656147155181	371.139168	117.430854142337	326.095392	92.2704783140686	393.33648	88.7582157338813	407.362144	67.832219983149	693.506432	102.314582813148	325.5144	110.787876231001	312.505728	99.4470098862032	340.308544	65.4906476475095	720.373376	84.7603682343423	445.432416	92.4697642408034	363.640416	82.2712588008769	502.16016	139.251302430423	209.858656	146.809828893533	187.331312	139.961788342858	194.206176	314.72303343137	105.082504	78.4289704268774	522.307456	90.2463835871729	436.055584	107.889792598121	293.035104	100.232273318265	374.303264	150.79316000457	223.225824	120.522390145927	267.800096	
84.1610609469159	1573.747456	57.3133592363175	858.219648	54.91908949719	876.89568	90.3743381266474	421.39712	73.8717836699289	591.782784	75.1390793075628	567.55872	65.3242527449432	559.734592	109.41498683442	303.543968	66.4577176545117	686.110656	70.0155899741973	514.751168	69.8942790094901	625.032256	77.4722317115454	532.024896	125.666108631551	232.09176	82.1945628158099	461.8664	158.874461194873	225.952032	70.1930338166171	580.494336	91.6591912757784	427.15936	98.4591422927372	369.479296	93.5930612835355	377.077824	118.142320603775	331.381216	93.2014385382181	396.69136	89.4392780707965	418.859584	68.5566041118887	695.349824	103.05717815272	334.11616	111.407796363775	317.23328	100.438877835385	336.16368	66.5511753431894	733.423488	85.2555667971808	447.814144	93.3282491038557	364.862944	82.8824747848915	508.151104	140.681667630525	211.756352	147.784707765422	189.535808	141.187332488158	197.459008	316.799807798185	106.459352	78.8734788695132	533.299808	91.2526045000227	440.794304	108.881916342694	300.200352	101.145427340952	381.89952	152.061066708974	223.505408	121.499443278649	270.216096	
86.7908862677509	1542.660608	57.8872290930843	875.679936	55.2638590531862	893.157312	90.7066234464232	427.550912	74.1863977913667	609.484544	75.6725050706663	576.74784	70.164079199316	533.659552	110.025300429135	310.142304	66.9143550619899	686.753152	70.9294332233583	516.787968	69.8106765488361	642.283584	77.452102035272	549.174208	126.353317163305	234.438976	82.5644216365154	470.684896	159.831022274516	230.13536	70.7895202493028	588.611648	92.6425824498826	431.790688	98.9678980113574	377.637568	94.326575886688	382.75584	119.047665761576	337.82064	94.0343793891975	407.477696	89.9955548889283	422.088448	71.4394181809462	663.292864	104.081077369335	336.58912	112.167373675212	325.80512	101.741125071179	340.372288	67.1770285079746	742.363904	86.2427096370359	444.421536	94.4873930286208	371.458176	83.9374957742135	506.779424	142.513532120252	212.128016	148.782139264382	191.805456	141.925202718403	199.141296	318.661429818526	108.387032	79.6238688631172	541.367424	91.928337766269	450.347648	109.68919949476	302.199328	102.109257272988	393.619296	152.761789763943	223.864576	122.807850920136	269.702496	
89.0353771466579	1522.241024	58.4191414001178	878.194816	55.476762531837	905.772608	91.5749493266442	433.208768	74.6259892781319	616.305216	76.3301052857831	583.376128	71.1627896752364	541.147008	110.660561180007	310.649152	67.4219099633526	706.394496	70.87593645927	532.980096	70.2358084905196	674.90592	77.8873236840887	560.4144	126.996798893863	240.348256	83.1312571199992	480.540544	160.514436507953	233.735792	71.4206172196262	594.14336	93.45466176555	435.732896	99.5858641515525	381.308768	94.7374685515442	388.495392	120.711110301882	339.327936	94.66597373945	407.508608	90.350023353542	430.727488	75.9830051495476	611.390848	104.78571551489	342.662304	112.25145930494	332.949792	102.756078554498	346.204	68.2269620111646	760.172864	86.6185441223182	456.578976	95.8113473456066	370.734688	84.5749236804916	515.727008	144.653530581483	212.866464	149.944757743223	193.398304	142.967199459011	203.053376	320.050199845701	110.114008	80.077678310427	549.213312	93.3056751605022	444.542976	110.729782255283	302.903648	103.3122701075	396.178976	153.883068865249	232.99152	123.666271834341	274.478592	
90.9252716632551	1522.224768	58.9209835377235	898.7472	58.7668348395544	862.563712	92.1275029007353	441.837344	75.2679291309096	619.99712	76.9697998234523	586.817024	72.0253814754176	547.481408	110.889810694756	315.89408	67.6370694152533	721.630464	72.267875507136	522.37728	70.7430862802076	667.460928	78.4837106407885	554.350144	127.426421465763	243.624848	83.9494328925119	485.30384	161.548091476607	240.37824	71.9463478046838	597.494912	94.2064302121003	438.533088	100.828610536972	384.662464	95.6653237038507	394.354112	121.529442393801	344.756704	95.2767562923835	412.68336	91.4385819609404	432.38048	77.6382571318786	604.415104	106.101860966989	341.414912	113.437497273015	333.029248	103.402175082398	346.9056	68.5593965449192	757.59712	87.5978923081415	456.436928	96.828197978084	372.554336	85.4327690550636	516.211936	147.102572508945	210.2724	150.994939936378	195.302384	144.057754691553	205.949984	321.598870414654	112.23868	80.9420962054907	554.418112	94.4225915292867	449.786912	111.656344219774	308.4344	103.736812298696	398.20512	155.089712573243	235.006992	124.724980540565	280.774272	
92.8900147537542	1524.105472	60.0411612977575	901.012864	63.4799892841271	774.708928	92.8849201621947	446.40384	75.8395465671403	631.181696	77.7781630005066	599.550784	72.4326574776465	564.995264	111.202648459305	325.800768	67.8028674619046	738.567616	73.8869679686215	528.444928	71.5992121413105	679.731584	79.3164028018033	576.373056	128.237790238675	249.018704	84.520432156545	492.759296	162.240060644824	242.481536	72.5222142865945	612.190272	95.3047019389713	443.597056	101.425722247282	392.52944	96.6395630872594	399.817728	122.138349113859	348.357472	95.6578274777764	426.417184	93.3767862795082	429.950944	78.7635365888996	614.900224	106.867307361589	346.232288	114.030274672515	339.244736	104.43382632048	354.618176	69.0456706907441	782.163072	88.0469055918494	466.379104	97.2185843790062	380.93344	86.0599864619401	524.059712	149.268321039648	207.705456	152.240038218318	198.73232	145.25199232303	206.736032	323.133074333097	114.017296	81.4139321225167	562.396992	95.6072155172768	449.775392	113.354925099357	303.482432	104.899317090696	401.708192	155.851030714432	238.98912	126.120813362734	282.294656	
94.9889438436966	1512.674304	62.5835045944916	869.381888	64.7155236605742	766.900736	94.03559441731	448.389856	76.1259166140328	643.870976	78.3511091516908	599.9232	72.8409921885816	569.398144	111.504963085638	333.894432	70.3288398535438	712.037632	74.4560274509312	531.01952	72.6856320150138	687.374144	80.0160529372117	570.981056	128.832301362499	252.888928	85.0617449442385	496.855584	163.286661702489	247.090816	73.0138317139435	614.905536	96.3986393550315	445.808256	102.354110306656	395.722464	97.7156232475823	402.880288	122.684827547387	355.080352	96.610452150552	428.765216	93.8236963566587	440.072352	79.7527755298845	613.800896	107.596992139288	353.964608	113.910299528189	350.998368	105.615821300273	356.722688	69.8438873172448	791.914176	88.5388711851487	477.205504	97.9197906030498	388.722336	86.6520533186843	530.58096	151.256490724808	208.678672	153.647509730828	200.989184	146.730177050601	207.507744	324.685837628324	116.188224	82.3387461518281	565.563264	98.723037872262	438.71472	115.187443288419	305.229888	105.847309024703	406.318464	157.572235275361	238.481264	127.571727459336	285.099648	
97.0093579591169	1505.964672	64.2051194827604	855.717504	65.3601777866793	773.22496	94.7836111981094	453.672096	76.6260889761623	658.302272	78.9710292844646	605.155584	73.5610917445035	579.244736	111.758818696023	341.053248	72.3080211728419	690.592256	75.3921533209159	508.549696	73.0291581211873	694.98784	80.515422386027	588.6192	129.53680450493	257.248816	85.8755437733751	505.704288	164.005944134242	251.506464	73.4602444111649	624.84032	97.8501147804106	449.340736	103.914945367589	398.131232	98.1503475164699	408.782816	123.434961745599	362.289472	97.1776500108413	435.440896	95.3535233317261	434.88896	80.6414655654882	624.052288	108.356569450725	355.512544	114.638357162976	353.518208	106.59920536895	357.105312	70.4991853738326	797.18944	89.7601520739133	480.869472	98.7803360400941	391.202848	87.6997912447588	531.310528	153.466292906374	206.734624	154.778494846178	203.758656	147.676378416864	207.893296	326.226209057888	118.093472	83.1393928345538	577.157888	102.504141409555	417.92864	117.019549362682	304.496416	107.069101504252	406.979168	165.811205903189	221.071872	128.866791107868	285.198304	
98.9747831706616	1518.066304	65.0512906398537	860.722496	65.7577051422978	787.371264	95.9115551904649	460.626048	77.2911783119258	664.212928	79.9409983059106	618.481984	74.7432998871236	560.073024	112.05119993463	344.098592	73.8436745985073	684.792	76.1556812500756	526.643968	73.7753630179593	696.231104	80.9012044698912	587.530176	130.265593998756	262.736064	86.475824504377	510.003456	164.714738954918	256.638048	74.194021915137	627.8192	98.7599860955664	453.475232	104.817249402395	401.126272	98.8231249248518	418.008544	123.996119992464	368.907872	97.7965469620467	444.832704	96.5636060666585	443.904608	81.2988597232058	635.784576	109.492229937409	358.743904	115.30053327344	354.511648	107.047806537859	367.16432	70.9102698852329	822.043776	90.3862752449457	493.01232	99.3810999401701	398.410496	88.6490195231614	534.567328	155.640681636988	207.1976	155.973656183237	207.893952	149.021734281656	212.129808	327.318171165087	120.410096	83.5384975950903	581.457472	104.44418603386	419.503648	118.099979360953	308.02512	107.955688333299	413.641024	170.571316565783	215.642832	130.336605641776	287.551456	
101.009450773764	1516.943488	65.8430768544139	867.21376	66.4603821898461	788.175296	96.9794085819576	458.261312	77.643337512583	672.670208	80.5677538599958	620.16128	75.5000563438201	573.426688	112.28056313622	354.164864	75.2170471641628	684.74144	76.8102829747627	524.791328	74.5773170993557	702.049216	81.7656649975203	604.958784	130.609510903445	268.072992	87.418913693369	517.02128	165.728242931016	259.758352	74.8586636089643	633.9248	100.156074713127	454.428416	106.06716516422	401.9376	99.4984816034374	423.45856	124.579830866399	376.807584	98.5170160002016	452.254048	98.0498412436541	442.159392	82.7567868768082	618.75744	110.378234121396	359.225024	115.910065271124	367.47872	108.461829254577	361.66176	71.6606456679818	827.9376	90.606301914724	499.617824	100.004807265833	403.532352	89.7314958845697	537.596544	157.408512013557	208.632064	157.184463671781	209.363664	150.339478454956	212.000608	328.938578130671	122.295352	84.0494488908261	594.043008	105.798139465998	418.414272	119.261873086184	312.244928	109.008606116063	415.2832	172.455889117138	221.204224	131.972985608512	289.443328	
103.157805217804	1508.780032	66.7458711637214	872.820864	67.036810000534	802.5376	97.9501805167178	464.438464	78.046506577683	680.521216	82.3119657953599	617.70176	76.5405538392124	580.291904	112.613665580165	364.682976	76.3745710514445	678.990272	77.9614617152347	532.629824	75.4656163364438	713.22304	82.0909727874337	600.07136	131.075129571357	273.415552	87.9284225873104	521.743616	166.733618297986	265.775824	75.4497925492709	639.186752	101.45489002741	455.44032	107.283728049086	405.69296	100.500297151201	425.950016	125.763779838771	380.342656	99.3241499382882	457.838432	99.3091077481468	438.901792	83.7095181309972	622.91744	111.134244508198	362.162816	116.972511432244	370.635904	109.162353357575	373.133824	72.2447189187227	824.35392	91.3401788946819	504.124992	100.749853977913	410.443456	90.9137963977481	536.767744	159.347085814358	210.593936	158.724977209896	212.377808	151.377055619622	215.873184	330.464198692624	124.872416	84.8476797281819	611.590144	107.188472687236	428.568544	120.363399098876	315.658816	110.218866486685	424.25232	174.127241998317	223.02264	133.310241285887	293.316224	
105.353623917935	1510.110976	67.5554138417504	880.293056	67.7669779473064	807.642112	98.6791476462327	475.032448	78.3263112095114	702.354112	92.3776281616516	520.07072	77.230654279982	588.204352	112.796303490131	376.250016	77.0991399213007	692.074432	79.4018171464847	536.271872	76.328030500936	722.172032	82.7441889537469	619.682368	131.872259067441	277.044704	88.946317717639	529.690848	167.503406108825	269.609536	76.2716205115486	645.893696	102.292420984592	464.145472	108.997187693977	401.899456	101.435627213299	428.286464	126.737152360018	387.30048	100.0575508546	464.356128	100.816524204694	444.486752	85.5455321904179	620.187008	112.080985886956	368.197248	117.849783045762	373.882432	109.907336120807	378.780128	72.62147000416	849.847168	91.8810369350116	517.01984	107.062251872086	383.255744	91.6922528302084	544.066176	161.640035709214	211.919456	160.080095932154	215.5364	152.541635196469	218.160016	332.275343755589	126.82984	86.2217770474484	604.945088	108.381104492085	427.880288	121.256650818973	322.663488	111.697200428235	427.132704	175.747464222784	227.462528	134.478743058747	296.805664	
107.460646089867	1502.076032	68.0809383694087	887.43616	68.3504259204221	812.458944	99.7445425597902	476.097536	78.9206731193571	720.995712	94.8708516376734	504.392	77.7343580396081	589.49632	113.239518744951	379.733056	78.2423037394866	691.65536	79.7696793420463	529.164992	77.512171319852	704.169664	83.4790820098457	629.200512	132.538762383289	283.896032	89.5133379422393	531.768384	168.468706864365	275.091648	77.0569905250234	648.301568	103.572811925217	466.336576	110.430572700792	404.07568	102.760213913338	434.081728	127.465174467667	392.229216	100.971294627775	473.491232	101.535408732504	458.622016	87.0257064377061	617.65824	112.932606906986	379.533184	118.34343973082	383.581248	110.388124876557	387.957792	73.571224084202	858.317632	92.8255116823776	517.176992	110.643479732156	361.834016	92.6811009726775	545.468096	163.709534118209	212.816464	161.714244794636	217.551472	153.731112191481	219.637184	333.902941413862	129.271064	87.169911090007	604.11392	109.310423362468	427.019008	122.59963347096	330.092512	112.674992525423	421.708608	177.358193596034	233.350272	135.623725866388	302.42304	
109.414894463862	1489.184	69.0239565041252	891.005632	68.7057612471979	835.901056	100.71650820638	485.114624	79.3670502894407	727.51904	96.5717133595028	511.064736	79.0854835115778	588.090176	113.676062003293	387.265824	82.0876332364812	656.604544	80.2807869571884	533.201088	78.6798986011078	710.686144	84.6744778260145	620.877376	133.119417923374	288.507424	90.2758426898307	544.294528	169.424372660136	280.08528	77.5499295618982	660.33664	104.443191274002	468.97424	111.30886039045	405.063488	104.430046233019	432.6104	128.611095191746	399.599616	101.694328725279	474.363008	102.605940870186	459.849472	87.5492130239378	628.829632	113.720676982933	379.679712	118.800382671683	387.25696	111.208950973549	391.139776	74.3176634600834	838.59008	93.420505975276	525.878656	111.882993148036	365.944416	93.1221064395269	556.013376	166.074106722856	214.867856	163.288722276481	218.825216	155.120962243645	221.362064	335.694333388215	130.784384	88.0563487050747	612.929536	110.442722981917	424.980704	123.527261249585	329.173408	113.101929245707	423.65936	178.525643765615	234.68136	137.124065317087	309.261728	
111.300163347118	1489.899392	69.9104438571858	902.95872	69.7262924911507	842.237824	101.463089690813	490.025504	79.8712514289958	733.89952	97.8461286355503	515.224736	80.4285159015583	587.362752	114.084638298765	394.166816	85.0595209454127	624.520896	80.8967848939498	562.300288	79.6641140048088	704.46848	85.3319856705731	632.52928	134.061242346261	292.233856	90.9662984019782	551.115904	170.626625213898	282.589312	78.1297963995244	666.305472	105.030717762536	477.430432	112.224934743864	409.95264	105.454854944362	441.084	129.309985046406	406.069472	102.041045168426	481.515328	103.674767705254	460.844224	88.0237916360014	636.790912	114.58782336218	379.038336	119.00391053867	394.429376	112.34904524703	393.660384	74.8250904637502	859.867136	94.2408702194767	527.91904	112.855278538867	365.835808	94.0227904368495	558.424256	168.141544557859	215.092224	164.755936223903	223.216608	156.499258870599	227.018032	337.408446732441	132.936168	89.0448060490281	614.55584	111.722836810867	429.079392	124.496811050805	338.390304	114.064082296838	432.122528	179.246105698342	241.384	138.737295800837	308.7776	
113.438477822018	1475.890816	70.5953502304101	905.589376	70.8084704246015	832.679488	102.131191727861	497.276928	80.2492104371181	753.097024	98.534168502328	517.667456	81.603696776323	587.5728	114.599220467983	402.792544	86.8341298998723	618.442304	81.507766398855	558.110912	80.7648299987599	718.297472	93.5072277186282	542.038016	134.824535796311	297.787616	91.8069344310035	556.919104	171.495917432267	289.206016	78.6709599732392	681.351936	105.721677960041	484.822752	113.078140274241	417.810624	107.829133563053	433.159168	130.905991973753	407.671776	103.069321328417	488.95616	105.257054051987	455.180768	89.2779848652173	640.196992	117.565473572861	369.023104	120.344797089528	404.92832	112.547634841864	411.203744	74.9019072410857	919.64672	94.7965075491282	546.988352	113.6407409229	369.86304	95.2377261788043	565.384128	170.381033215764	217.420096	166.059227957548	225.812592	157.661379969511	228.335392	339.438069481978	135.13376	90.0358710848955	614.649664	112.808695355793	436.901568	125.651499872491	337.146592	115.097119093294	434.637984	180.516840362914	241.614224	140.13680923448	308.98	
115.947176919262	1471.271424	71.7148174476882	914.243968	71.5974642061311	848.140544	102.965894724875	500.515328	80.9675904795708	755.97184	99.2683296993882	523.5344	82.680979070186	586.566464	114.800154853912	413.411744	88.2267297525013	627.821824	82.2846667426799	564.740736	82.2091360477325	707.232256	103.900833988457	452.558272	135.521961932894	304.14048	92.5417493273991	564.409088	172.098187682986	294.83472	79.3085299880684	681.96768	106.340638860094	492.262944	113.694727961489	424.758432	109.786394638333	429.169984	131.617998447686	415.944096	103.914092716282	499.119904	105.729280767528	472.101312	90.933386061527	638.436224	119.063816398416	376.616608	120.975062724827	411.941024	113.58649098349	400.722208	76.619317503699	879.726528	96.1807940515137	557.83904	114.367206941914	378.115296	96.1291802257283	574.096	172.690481913412	218.222176	167.509076240016	229.264688	166.368115104374	216.768608	341.404340239402	137.487568	90.922344227101	626.740672	113.86623166647	436.831456	126.644341265248	344.522112	116.091758159224	431.73648	181.586846698957	245.76008	141.685678755404	312.265312	
118.321590541077	1459.88416	73.0267138541071	910.816512	72.1221005553447	855.394624	103.590085219612	510.867328	81.4808084066978	773.644288	100.174882779874	533.465184	83.6957193906785	582.435072	115.080407127676	417.9656	89.0184164910756	622.4496	82.7855141204274	572.198464	84.493488375243	687.609792	106.209550827066	448.450176	136.315240287241	308.695136	93.041609050716	574.85856	172.92744792249	299.301632	79.9092796772892	693.05696	107.300340538718	498.872096	114.526993796851	430.268928	110.703243483351	429.151776	132.265842910765	423.70448	104.697856903128	502.58368	106.509563294871	479.05728	91.6842734350601	643.594624	120.327189840038	379.752224	121.795426969028	415.228768	114.384807085976	411.156768	76.9964522822245	884.927872	96.4852545169703	561.970048	115.013665846619	380.974304	97.1552323868941	574.46112	174.767924190417	219.945664	168.889078169584	233.007888	170.536158910223	214.857584	343.324340452565	139.956288	91.8768234164694	641.811776	115.117625357228	439.9872	127.831587156007	346.226528	117.272872066	444.347392	182.913415813284	246.008112	143.016440071991	318.628448	
121.265333651449	1444.130688	74.0558781925435	904.217856	72.5082876485798	871.264512	104.849628835779	513.963904	82.2147209137935	786.37856	101.137817428037	541.016576	84.6020877300479	592.851008	115.477799480171	425.950944	90.8563845430749	625.29536	83.4050718763958	587.751936	85.7786044251937	695.445504	107.595741584037	468.637216	137.265449114647	313.851776	93.9780901920786	578.186368	173.884776388309	304.437088	80.476534380999	706.303616	108.107993173016	504.240096	116.041487259247	427.382912	111.926407310419	434.058624	132.971809771273	431.508416	105.480860809226	507.457408	106.992739474281	484.072064	92.8996141863858	645.29056	121.34370651742	385.615552	123.069899088496	420.676672	116.017016166735	408.468896	77.7927575487119	891.579392	97.5153283501342	550.91296	115.425688274457	388.929216	98.3077256314643	582.491904	177.894227051051	220.813456	170.326747749217	235.277968	172.660056472606	218.304	345.124827374193	142.412624	92.7400120725655	641.457856	116.237796011835	440.654048	128.612416801272	352.896672	118.724951452721	440.769344	184.193757015916	250.310672	144.512118362212	317.941216	
124.238528759052	1438.876928	76.043053117845	890.510016	73.2317551771644	873.625472	108.218503887835	498.569088	82.7147298510891	798.806656	101.754930916925	546.408448	85.7384090214949	598.520512	115.907592582333	436.126624	92.4085722986691	628.765888	84.3190146015426	593.531904	86.9921901359124	698.021952	108.046787020027	478.3184	137.876700625799	318.9848	94.6316189972043	588.521536	174.610482126575	311.984608	80.9914931378778	715.7088	108.527149450123	509.196032	116.807658407458	435.373216	113.062479911902	440.019968	134.131145542582	438.250208	106.093099974809	515.979392	107.950828220849	489.290208	94.3100699784694	641.583936	122.33319414837	388.524	123.628655700846	431.945824	117.006439848836	416.746464	78.6364347007322	892.050048	98.4066118667968	571.681984	116.008759659912	395.496864	99.4390447019101	586.954176	184.895759047846	209.030576	171.922697833144	238.938416	174.293636900883	218.91496	346.741170035213	144.7536	93.9262560980389	641.800768	116.908463108232	453.540704	129.819742630312	356.9032	120.171893615318	441.321632	185.545990934585	256.614256	145.790725840519	319.602528	
